New ,R,G,B,#1,R,G,B,#2,R,G,B,#3,R,G,B,#4,R,G,B,#5,R,G,B,#6,R,G,B,#7,R,G,B,#8,R,G,B,#9,R,G,B,#10,R,G,B
B1_G191,165.52066619637,171.444255672367,170.467698456464,B1_G191,163.274662517964,163.565346323382,163.488454654506,B1_G191,162.909508536633,163.175334514364,163.029477944688,B1_G191,162.871944588233,163.265770430009,162.482512777095,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.4222863,163.6640487,163.1683949,B1_G191,163.4222863,163.6640487,163.1683949
B1_G127,110.784820105376,114.726912740637,114.645656140271,B1_G127,108.219415832186,108.727588921791,108.49035750299,B1_G127,108.278064523843,108.505811223712,108.175191513857,B1_G127,108.306035345386,108.999758174775,108.646160361554,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.4722253,108.99301,108.8222738,B1_G127,108.4722253,108.99301,108.8222738
B1_G95,83.6878989943495,87.0917255613398,87.4260637623832,B1_G95,81.1141289911442,81.3767845988633,81.5202669279015,B1_G95,80.7927312157572,81.2158513223972,80.8033728645145,B1_G95,81.4722880150837,81.8951526931938,81.7054866196866,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.51472244,82.0861723,81.85848322,B1_G95,81.51472244,82.0861723,81.85848322
B1_G63,55.6169139314085,58.0885803955743,58.3347081692177,B1_G63,53.8168372511746,53.6072060907618,53.8757252704878,B1_G63,54.0306151781336,53.5106466117355,53.8587788795652,B1_G63,53.8212367037377,53.9574667119705,53.8976352015394,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.80066562,54.29224729,54.01639698,B1_G63,53.80066562,54.29224729,54.01639698
B1_G47,41.8196304717018,43.7866637114348,43.7041738330564,B1_G47,40.1592964567398,40.3858432653473,40.1836666514834,B1_G47,40.4635779985197,40.3215432682514,40.103077742178,B1_G47,40.5900442873022,40.5576014160854,40.3571092147742,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.3772798,40.7219796,40.49019703,B1_G47,40.3772798,40.7219796,40.49019703
B1_G31,27.7942313387445,29.3045017202244,29.2647513585288,B1_G31,26.4655805080651,26.6696031189235,26.60129160602,B1_G31,26.5277130361856,26.6383225319828,26.6177839741784,B1_G31,26.5273557683878,26.669611973094,26.697060819599,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.70071718,26.87099404,26.72653084,B1_G31,26.70071718,26.87099404,26.72653084
B1_G23,21.0393277922634,21.9268436174727,22.1978722019641,B1_G23,19.9429234004708,19.8835384732699,19.8346527309312,B1_G23,19.9792577697496,19.9249923666055,19.9035279766772,B1_G23,20.0287538237977,19.9220040410382,19.8970322792223,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.18336119,19.93889403,19.97688734,B1_G23,20.18336119,19.93889403,19.97688734
B1_G15,13.7492047197481,14.5054481803996,14.5590195271848,B1_G15,13.2148119928305,13.0486788579388,13.0193311603693,B1_G15,13.3148178418708,12.9700458840032,13.1349186913372,B1_G15,13.1811643558632,12.9092629835787,13.1341786547967,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.28320694,12.98895628,13.08701717,B1_G15,13.28320694,12.98895628,13.08701717
B1_G7,6.43184177364989,7.483623431977,7.32290100804792,B1_G7,6.07350359217184,6.23889498527376,6.17674032129703,B1_G7,6.12677450158569,6.20534991671341,6.15735947820428,B1_G7,6.0904249404464,6.21388782569962,6.19092782805062,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.104240405,6.216555974,6.140303317,B1_G7,6.104240405,6.216555974,6.140303317
B1_G3,2.7854654514569,3.34510757049832,2.86449652646279,B1_G3,2.59647858505413,2.37250524165467,2.05337227804013,B1_G3,2.4974050047591,2.30854767759369,2,B1_G3,2.53486755150996,2.36828808832122,2.02417000010799,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.490586978,2.366069719,2.007246815,B1_G3,2.490586978,2.366069719,2.007246815
B2_G255,206.993165663071,213.871276520287,213.013199268561,B2_G255,200.793078553266,200.854897197009,201.45955198084,B2_G255,200.931035554871,201.360517737079,201.808260204047,B2_G255,201.601629676173,201.236127115387,202.332109466115,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.6276774,201.7543507,202.1174004,B2_G255,201.6276774,201.7543507,202.1174004
B2_G191,156.978699177544,162.426936097086,162.081462313256,B2_G191,151.727899289889,151.199224168505,150.906293743721,B2_G191,151.081983549885,150.926510648178,150.440249333508,B2_G191,150.970554607095,151.077069302037,151.322938505059,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.2310296,151.1650685,151.4827822,B2_G191,151.2310296,151.1650685,151.4827822
B2_G127,103.982704766085,109.317876885224,109.245131270986,B2_G127,100.276121831738,100.52225564216,99.7012175108477,B2_G127,100.360296998283,100.344235707725,100.416019612402,B2_G127,99.6272510087047,100.244992823432,99.7550621890469,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1993064,100.0193815,100.0667758,B2_G127,100.1993064,100.0193815,100.0667758
B2_G95,78.3391765390529,82.8566292671803,82.7405838000286,B2_G95,74.85429839025,75.3102086526526,74.9886288511599,B2_G95,75.0661120073008,75.1814222360451,74.8944211192606,B2_G95,74.7422112234954,75.1129797526986,75.0274791289751,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.5611956,75.53239035,75.41864039,B2_G95,75.5611956,75.53239035,75.41864039
B2_G63,52.0355519327228,55.264042870138,55.3722700774089,B2_G63,49.6044063961437,49.6882966492729,49.6054195342246,B2_G63,49.3072393237938,49.6108383672446,49.9366746130295,B2_G63,49.3368936495441,49.5685663914726,49.624722668677,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,49.85251793,49.86899149,49.94282609,B2_G63,49.85251793,49.86899149,49.94282609
B2_G47,39.1614343018119,41.7707636675173,41.9691088610271,B2_G47,37.4332904275944,37.2924805013291,37.1836729746572,B2_G47,37.3414436614602,37.2534064667311,37.1683658022446,B2_G47,37.1894255387544,37.4192127404728,37.1943770660569,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.2859855,37.25353651,37.15087667,B2_G47,37.2859855,37.25353651,37.15087667
B2_G31,25.8476235387298,27.7358200336638,28.1338204617965,B2_G31,24.3112549948691,24.58419009929,24.6984318694219,B2_G31,24.2873289998113,24.4635464536141,24.6404273794092,B2_G31,24.2566809563834,24.4472148514661,24.5591209539164,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.53302187,24.50422011,24.90409585,B2_G31,24.53302187,24.50422011,24.90409585
B2_G23,19.0579839031663,21.0157496787293,20.8121233482969,B2_G23,18.4088495989251,18.4182402977135,18.5656625955691,B2_G23,18.1756359277461,18.4324781442706,18.101754309895,B2_G23,18.2217822880041,18.3422789769351,18.2076666070352,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.37046658,18.45044096,18.52313978,B2_G23,18.37046658,18.45044096,18.52313978
B2_G15,12.6769004149242,13.9986680696967,13.8469883301519,B2_G15,11.9212519839865,11.8859174551676,11.9984416237843,B2_G15,11.8556223561791,11.9527055237448,11.7101003139738,B2_G15,12.0335493312198,11.9352740545842,11.6875237812376,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.10878079,11.9109856,11.95730318,B2_G15,12.10878079,11.9109856,11.95730318
B2_G7,6.11863643152795,7.32860931359437,7.09288360317809,B2_G7,5.78997091032283,5.89366767361997,5.86166090238765,B2_G7,5.76948467247127,5.86109117366832,5.83284914577394,B2_G7,5.84003999172144,5.88317456394079,5.85325140986196,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.841167201,5.892416244,5.833544221,B2_G7,5.841167201,5.892416244,5.833544221
B2_G4,3.26223525604668,4.14743559503386,3.91413276278477,B2_G4,3.07892412991604,3.00222670221881,3,B2_G4,3.02103745405403,3,3,B2_G4,3.09871691183535,3,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.095826285,3,3,B2_G4,3.095826285,3,3
B3_G255,197.158362082586,205.183285341928,204.378560331089,B3_G255,188.313557473982,188.975078166332,190.086851606611,B3_G255,189.38556420044,189.488528377676,190.443316460956,B3_G255,188.393862767423,189.205379076409,189.352034748109,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,190.1790424,190.7098549,189.8955743,B3_G255,190.1790424,190.7098549,189.8955743
B3_G191,149.963160252122,155.603254823797,154.981178303199,B3_G191,142.097998885095,142.463741900219,142.388854245166,B3_G191,141.350325322794,142.878130756799,142.059748102169,B3_G191,142.156741280886,142.651998480643,142.467383649439,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.6179452,143.0130251,142.738379,B3_G191,142.6179452,143.0130251,142.738379
B3_G127,99.5651907371559,104.188758053717,104.389259617071,B3_G127,94.5762535833431,94.6528500604094,94.3408378829741,B3_G127,93.9918093303685,94.8888816078234,94.5572489120715,B3_G127,93.9649449491218,94.782046177102,94.3806520322187,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.34370642,94.42903477,94.66884221,B3_G127,94.34370642,94.42903477,94.66884221
B3_G95,74.8207151644376,78.5051346738889,78.6619983756573,B3_G95,70.8666174921889,70.8252856077676,71.2648164203615,B3_G95,70.2966599043989,70.9949587751752,70.6525867677212,B3_G95,70.8465165237245,70.95913988829,70.8533727727065,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.86694698,71.24699814,70.67222204,B3_G95,70.86694698,71.24699814,70.67222204
B3_G63,49.6706306711087,52.6445863511533,52.9382111591687,B3_G63,46.6606190327314,46.7229669021923,46.8463835348728,B3_G63,46.6909965601433,46.8182411975105,46.91969524312,B3_G63,46.6579517001987,46.5423023923963,46.8527676733682,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.08653228,47.32004869,47.26002269,B3_G63,47.08653228,47.32004869,47.26002269
B3_G47,37.8633218582552,39.8277673268761,39.9171455249736,B3_G47,35.6392579740684,35.1531489136641,35.3288529775401,B3_G47,35.294214167225,35.2297755842832,34.9819146095086,B3_G47,35.5579747767628,35.1389818022575,35.2528809394434,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.21310762,35.44109552,35.17117619,B3_G47,35.21310762,35.44109552,35.17117619
B3_G31,25.2077791299927,26.5135926450183,26.6102564468098,B3_G31,22.8505214118268,23.0285835214493,23.0895306925213,B3_G31,22.9630188910068,23.08840893113,23.2990568661708,B3_G31,23.1538068056772,23.1962564268846,23.446401245032,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.28381768,23.20783063,23.15589674,B3_G31,23.28381768,23.20783063,23.15589674
B3_G23,18.7277038707083,20.0595886461921,19.9237670738698,B3_G23,17.1336824402129,17.5352708038356,17.1429979957405,B3_G23,17.0546608877737,17.3873185973148,17.27379560391,B3_G23,17.2142857520088,17.5148066716924,17.4083748701234,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.4264404,17.33065665,17.41200847,B3_G23,17.4264404,17.33065665,17.41200847
B3_G15,12.0071076020446,13.6383144045672,13.3570080554631,B3_G15,11.2061194369652,11.2004200550752,10.9252877062305,B3_G15,11.0408510567708,11.1008737703608,10.985516340873,B3_G15,11.0375376986275,11.2126184791128,11.019469512023,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.21350513,11.23931549,11.18638594,B3_G15,11.21350513,11.23931549,11.18638594
B3_G7,5.90324332531698,7.79588296651173,7.23567965471477,B3_G7,5.67185225394332,6.0782165441954,5.90790235607607,B3_G7,5.60468163287604,6.08924129013327,5.91819665353194,B3_G7,5.65286985917138,6.06298602974331,5.8789974405846,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.64325984,6.082276109,5.889867624,B3_G7,5.64325984,6.082276109,5.889867624
B3_G4,4,5.3770745872565,4.98777044448873,B3_G4,4,4.41333047688121,4,B3_G4,4,4.5163863689204,4.03674897798451,B3_G4,4,4.58074497525131,4.0739723760978,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.411667032,4.106019899,B3_G4,4,4.411667032,4.106019899
B4_G255,194.813528161004,203.530223478619,202.884985470469,B4_G255,186.184773040076,186.028252683401,186.768184039794,B4_G255,187.201105420482,186.265256358697,187.665383184826,B4_G255,185.864359891827,186.085505848163,186.481104306554,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,187.4977692,188.179973,188.4507156,B4_G255,187.4977692,188.179973,188.4507156
B4_G191,147.240872335441,153.868309891171,153.189154771884,B4_G191,140.014693686833,140.303427726578,140.31477472413,B4_G191,139.861731166293,140.48668011616,140.210348662217,B4_G191,140.468222739148,140.348698079636,139.267125297434,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,139.8736922,140.5463712,140.834653,B4_G191,139.8736922,140.5463712,140.834653
B4_G127,98.4886393519195,103.258650840204,102.747288107828,B4_G127,92.8007612191895,93.264607983308,92.5260025446882,B4_G127,93.3526018708477,93.3844561814408,93.0578467127133,B4_G127,92.4587061619925,93.2952599582335,92.9547842003062,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.45308712,93.19653551,93.96333049,B4_G127,93.45308712,93.19653551,93.96333049
B4_G95,74.154840896467,78.2452259696801,77.7115538843833,B4_G95,70.0817234280972,69.8067910393408,69.9157054328931,B4_G95,70.0192847738489,69.8973455747482,69.961438365262,B4_G95,69.6249305608135,69.8305977739352,69.882160475898,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,70.41195609,70.04023459,70.31114672,B4_G95,70.41195609,70.04023459,70.31114672
B4_G63,48.5053105715715,52.1859112659355,52.145118547009,B4_G63,45.8186999191275,46.1587279987488,45.7489718609583,B4_G63,46.0337659301365,46.2093565165713,45.9935356313464,B4_G63,45.923852399911,46.1685377951087,45.9359477594382,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37462612,46.56264503,46.14421438,B4_G63,46.37462612,46.56264503,46.14421438
B4_G47,36.7644947525921,39.459969917401,39.3391485438633,B4_G47,34.6219434808461,34.8079180264425,34.6736826476013,B4_G47,34.5564430649545,34.6643110998893,34.4585050152999,B4_G47,34.4689371344168,34.8360035826935,34.2501748310653,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.60373383,34.81614113,34.68571248,B4_G47,34.60373383,34.81614113,34.68571248
B4_G31,24.3374053680346,26.6844677578189,26.4980223781181,B4_G31,22.3949419877418,22.7900395184521,22.8673239172451,B4_G31,22.474849593081,22.91148552851,22.9527193455611,B4_G31,22.5981239097785,22.919617648888,22.9388159725023,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.76982348,23.09173252,23.15998383,B4_G31,22.76982348,23.09173252,23.15998383
B4_G23,17.9180215163819,20.3477372826877,19.8158162657261,B4_G23,16.9347837721937,17.3615433175107,17.022700735128,B4_G23,16.7748284064507,17.486674480306,17.0028211354909,B4_G23,17.0182166896056,17.31183155608,17.0637918927751,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,16.98631763,17.26328268,17.09000221,B4_G23,16.98631763,17.26328268,17.09000221
B4_G15,11.7001250206547,14.4326187947251,13.5008461730056,B4_G15,10.790941144404,11.1100841088278,10.9839821011451,B4_G15,10.8904864578285,11.1434284387919,10.7146829803891,B4_G15,11.024268273956,11.1863432345391,10.9313315430088,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.09262799,11.14853543,10.93275842,B4_G15,11.09262799,11.14853543,10.93275842
B4_G7,6.11624193192472,8.95390937065173,7.82112147436003,B4_G7,5.782365889992,6.39925305421816,5.9263742624082,B4_G7,5.83103385405021,6.45143536430916,5.83648043655891,B4_G7,5.80090278637065,6.48944017829223,5.91989433871058,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.842690591,6.499991879,6.045628033,B4_G7,5.842690591,6.499991879,6.045628033
B4_G5,4.44642830933987,6.60484204033806,5.60870012146716,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4
