New ,R,G,B,#1,R,G,B,#2,R,G,B,#3,R,G,B,#4,R,G,B,#5,R,G,B,#6,R,G,B,#7,R,G,B,#8,R,G,B,#9,R,G,B,#10,R,G,B
B1_G191,165.52066619637,171.444255672367,170.467698456464,B1_G191,163.274662517964,163.565346323382,163.488454654506,B1_G191,162.909508536633,163.175334514364,163.029477944688,B1_G191,162.871944588233,163.265770430009,162.482512777095,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.4222863,163.6640487,163.1683949,B1_G191,163.4222863,163.6640487,163.1683949
B1_G127,110.784820105376,114.726912740637,114.645656140271,B1_G127,108.219415832186,108.727588921791,108.49035750299,B1_G127,108.278064523843,108.505811223712,108.175191513857,B1_G127,108.306035345386,108.999758174775,108.646160361554,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.4722253,108.99301,108.8222738,B1_G127,108.4722253,108.99301,108.8222738
B1_G95,83.6878989943495,87.0917255613398,87.4260637623832,B1_G95,81.1141289911442,81.3767845988633,81.5202669279015,B1_G95,80.7927312157572,81.2158513223972,80.8033728645145,B1_G95,81.4722880150837,81.8951526931938,81.7054866196866,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.51472244,82.0861723,81.85848322,B1_G95,81.51472244,82.0861723,81.85848322
B1_G63,55.6169139314085,58.0885803955743,58.3347081692177,B1_G63,53.8168372511746,53.6072060907618,53.8757252704878,B1_G63,54.0306151781336,53.5106466117355,53.8587788795652,B1_G63,53.8212367037377,53.9574667119705,53.8976352015394,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.80066562,54.29224729,54.01639698,B1_G63,53.80066562,54.29224729,54.01639698
B1_G47,41.8196304717018,43.7866637114348,43.7041738330564,B1_G47,40.1592964567398,40.3858432653473,40.1836666514834,B1_G47,40.4635779985197,40.3215432682514,40.103077742178,B1_G47,40.5900442873022,40.5576014160854,40.3571092147742,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.3772798,40.7219796,40.49019703,B1_G47,40.3772798,40.7219796,40.49019703
B1_G31,27.7942313387445,29.3045017202244,29.2647513585288,B1_G31,26.4786940942212,26.6778677329946,26.6112049197078,B1_G31,26.5339971860419,26.6425350942266,26.6224730336708,B1_G31,26.5339865292831,26.6738802189623,26.7018456017111,B1_G31,26.59277169,26.91059892,26.89708599,B1_G31,26.59277169,26.91059892,26.89708599,B1_G31,26.59277169,26.91059892,26.89708599,B1_G31,26.59277169,26.91059892,26.89708599,B1_G31,26.59277169,26.91059892,26.89708599,B1_G31,26.70622507,26.87530976,26.73145741,B1_G31,26.70622507,26.87530976,26.73145741
B1_G23,21.0393277922634,21.9268436174727,22.1978722019641,B1_G23,20.008288230285,19.9282620926944,19.8816326095852,B1_G23,20.0823717280436,19.9979593127484,19.9830769427333,B1_G23,20.1333217650518,19.9956141720835,19.976975203891,B1_G23,20.16025683,20.01735248,20.18372857,B1_G23,20.16025683,20.01735248,20.18372857,B1_G23,20.16025683,20.01735248,20.18372857,B1_G23,20.16025683,20.01735248,20.18372857,B1_G23,20.16025683,20.01735248,20.18372857,B1_G23,20.28427895,20.01222447,20.05762855,B1_G23,20.28427895,20.01222447,20.05762855
B1_G15,13.7492047197481,14.5054481803996,14.5590195271848,B1_G15,13.1596898611346,12.9977907231503,12.9676490175075,B1_G15,13.3620850374822,13.0494662010054,13.0870168595997,B1_G15,13.2245151586898,12.9870426325742,13.0869623316153,B1_G15,13.36963922,13.00682982,13.17752783,B1_G15,13.36963922,13.00682982,13.17752783,B1_G15,13.36963922,13.00682982,13.17752783,B1_G15,13.36963922,13.00682982,13.17752783,B1_G15,13.36963922,13.00682982,13.17752783,B1_G15,13.34341805,13.01926052,13.1243264,B1_G15,13.34341805,13.01926052,13.1243264
B1_G7,6.43184177364989,7.483623431977,7.32290100804792,B1_G7,6.0413417113497,6.27594118638262,6.10623965959957,B1_G7,6.08847859925573,6.30437341544119,6.15646415782192,B1_G7,6.11595537868605,6.27706204333453,6.15693020370077,B1_G7,6.206769762,6.303016497,6.194709998,B1_G7,6.206769762,6.303016497,6.194709998,B1_G7,6.206769762,6.303016497,6.194709998,B1_G7,6.206769762,6.303016497,6.194709998,B1_G7,6.206769762,6.303016497,6.194709998,B1_G7,6.17960305,6.284552854,6.178218472,B1_G7,6.17960305,6.284552854,6.178218472
B1_G3,2.7854654514569,3.34510757049832,2.86449652646279,B1_G3,2.61496687103116,2.47254601421772,2.01044870414066,B1_G3,2.49720485856213,2.37669228033415,2,B1_G3,2.5531470892445,2.44245808586148,2,B1_G3,2.59396554,2.442000203,2,B1_G3,2.59396554,2.442000203,2,B1_G3,2.59396554,2.442000203,2,B1_G3,2.59396554,2.442000203,2,B1_G3,2.59396554,2.442000203,2,B1_G3,2.536913519,2.45316398,2,B1_G3,2.536913519,2.45316398,2
B2_G255,206.993165663071,213.871276520287,213.013199268561,B2_G255,200.793078553266,200.854897197009,201.45955198084,B2_G255,200.931035554871,201.360517737079,201.808260204047,B2_G255,201.601629676173,201.236127115387,202.332109466115,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.6276774,201.7543507,202.1174004,B2_G255,201.6276774,201.7543507,202.1174004
B2_G191,156.978699177544,162.426936097086,162.081462313256,B2_G191,151.727899289889,151.199224168505,150.906293743721,B2_G191,151.081983549885,150.926510648178,150.440249333508,B2_G191,150.970554607095,151.077069302037,151.322938505059,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.2310296,151.1650685,151.4827822,B2_G191,151.2310296,151.1650685,151.4827822
B2_G127,103.982704766085,109.317876885224,109.245131270986,B2_G127,100.276121831738,100.52225564216,99.7012175108477,B2_G127,100.360296998283,100.344235707725,100.416019612402,B2_G127,99.6272510087047,100.244992823432,99.7550621890469,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1993064,100.0193815,100.0667758,B2_G127,100.1993064,100.0193815,100.0667758
B2_G95,78.3391765390529,82.8566292671803,82.7405838000286,B2_G95,74.85429839025,75.3102086526526,74.9886288511599,B2_G95,75.0661120073008,75.1814222360451,74.8944211192606,B2_G95,74.7422112234954,75.1129797526986,75.0274791289751,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.5611956,75.53239035,75.41864039,B2_G95,75.5611956,75.53239035,75.41864039
B2_G63,52.0355519327228,55.264042870138,55.3722700774089,B2_G63,49.6044063961437,49.6882966492729,49.6054195342246,B2_G63,49.3072393237938,49.6108383672446,49.9366746130295,B2_G63,49.3368936495441,49.5685663914726,49.624722668677,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,49.85251793,49.86899149,49.94282609,B2_G63,49.85251793,49.86899149,49.94282609
B2_G47,39.1614343018119,41.7707636675173,41.9691088610271,B2_G47,37.4538187912127,37.3051583453011,37.1970848749826,B2_G47,37.3615649971915,37.2665174941728,37.1820645144288,B2_G47,37.2100802751793,37.4321616881251,37.2077792283855,B2_G47,37.46875663,37.46037259,37.23259671,B2_G47,37.46875663,37.46037259,37.23259671,B2_G47,37.46875663,37.46037259,37.23259671,B2_G47,37.46875663,37.46037259,37.23259671,B2_G47,37.46875663,37.46037259,37.23259671,B2_G47,37.30627373,37.26630268,37.16519015,B2_G47,37.30627373,37.26630268,37.16519015
B2_G31,25.8476235387298,27.7358200336638,28.1338204617965,B2_G31,24.3738486858777,24.642208518192,24.7596900107588,B2_G31,24.3482034834932,24.5242942094095,24.6964178071341,B2_G31,24.3170635936947,24.5075526871932,24.612264280334,B2_G31,24.45662487,24.79645619,24.75112752,B2_G31,24.45662487,24.79645619,24.75112752,B2_G31,24.45662487,24.79645619,24.75112752,B2_G31,24.45662487,24.79645619,24.75112752,B2_G31,24.45662487,24.79645619,24.75112752,B2_G31,24.40367247,24.56163033,24.81507451,B2_G31,24.40367247,24.56163033,24.81507451
B2_G23,19.0579839031663,21.0157496787293,20.8121233482969,B2_G23,18.3481617836042,18.4787918955374,18.4370087934717,B2_G23,18.11176602075,18.3658985010743,18.1257417945028,B2_G23,18.2876261791889,18.4392973829043,18.2293681783393,B2_G23,18.27488397,18.47549232,18.43321603,B2_G23,18.27488397,18.47549232,18.43321603,B2_G23,18.27488397,18.47549232,18.43321603,B2_G23,18.27488397,18.47549232,18.43321603,B2_G23,18.27488397,18.47549232,18.43321603,B2_G23,18.18514284,18.42446596,18.3776737,B2_G23,18.18514284,18.42446596,18.3776737
B2_G15,12.6769004149242,13.9986680696967,13.8469883301519,B2_G15,11.9351453232393,11.9778260753548,11.9223086250686,B2_G15,11.867642688789,11.9538639697443,11.7967821005749,B2_G15,12.0240314488918,11.9513907427012,11.7902937832167,B2_G15,11.99107356,11.94072667,11.94828773,B2_G15,11.99107356,11.94072667,11.94828773,B2_G15,11.99107356,11.94072667,11.94828773,B2_G15,11.99107356,11.94072667,11.94828773,B2_G15,11.99107356,11.94072667,11.94828773,B2_G15,12.11409847,11.95262673,11.93809939,B2_G15,12.11409847,11.95262673,11.93809939
B2_G7,6.11863643152795,7.32860931359437,7.09288360317809,B2_G7,5.87602118189788,5.95630721341886,5.91721916004518,B2_G7,5.82792667316506,5.86455028910979,5.81294895412964,B2_G7,5.83802291683455,5.92023983051363,5.86644198864143,B2_G7,5.865877523,5.930545764,5.893614661,B2_G7,5.865877523,5.930545764,5.893614661,B2_G7,5.865877523,5.930545764,5.893614661,B2_G7,5.865877523,5.930545764,5.893614661,B2_G7,5.865877523,5.930545764,5.893614661,B2_G7,5.850899173,5.960967676,5.860678563,B2_G7,5.850899173,5.960967676,5.860678563
B2_G4,3.26223525604668,4.14743559503386,3.91413276278477,B2_G4,3.09768135154859,3.06161314421282,3,B2_G4,3.10868679325152,3.08511413353234,3,B2_G4,3.13161337304727,3.04345737270464,3,B2_G4,3.099624067,3.00542445,3,B2_G4,3.099624067,3.00542445,3,B2_G4,3.099624067,3.00542445,3,B2_G4,3.099624067,3.00542445,3,B2_G4,3.099624067,3.00542445,3,B2_G4,3.075235874,3,3,B2_G4,3.075235874,3,3
B3_G255,197.158362082586,205.183285341928,204.378560331089,B3_G255,188.313557473982,188.975078166332,190.086851606611,B3_G255,189.38556420044,189.488528377676,190.443316460956,B3_G255,188.393862767423,189.205379076409,189.352034748109,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,190.1790424,190.7098549,189.8955743,B3_G255,190.1790424,190.7098549,189.8955743
B3_G191,149.963160252122,155.603254823797,154.981178303199,B3_G191,142.097998885095,142.463741900219,142.388854245166,B3_G191,141.350325322794,142.878130756799,142.059748102169,B3_G191,142.156741280886,142.651998480643,142.467383649439,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.6179452,143.0130251,142.738379,B3_G191,142.6179452,143.0130251,142.738379
B3_G127,99.5651907371559,104.188758053717,104.389259617071,B3_G127,94.5762535833431,94.6528500604094,94.3408378829741,B3_G127,93.9918093303685,94.8888816078234,94.5572489120715,B3_G127,93.9649449491218,94.782046177102,94.3806520322187,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.34370642,94.42903477,94.66884221,B3_G127,94.34370642,94.42903477,94.66884221
B3_G95,74.8207151644376,78.5051346738889,78.6619983756573,B3_G95,70.8666174921889,70.8252856077676,71.2648164203615,B3_G95,70.2966599043989,70.9949587751752,70.6525867677212,B3_G95,70.8465165237245,70.95913988829,70.8533727727065,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.86694698,71.24699814,70.67222204,B3_G95,70.86694698,71.24699814,70.67222204
B3_G63,49.6706306711087,52.6445863511533,52.9382111591687,B3_G63,46.65783643257,46.7213000888624,46.8453707374883,B3_G63,46.68854610623,46.8171498567273,46.919157572678,B3_G63,46.6552365564209,46.5396453691537,46.8518267590266,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.08653228,47.32184678,47.26002269,B3_G63,47.08653228,47.32184678,47.26002269
B3_G47,37.8633218582552,39.8277673268761,39.9171455249736,B3_G47,35.4441800168329,35.0157681029929,35.1522516531206,B3_G47,35.0983814545677,35.0795149561046,34.8136016743877,B3_G47,35.3869412657019,35.0186779344645,35.0934766763743,B3_G47,35.16897393,35.15967742,35.06807091,B3_G47,35.16897393,35.15967742,35.06807091,B3_G47,35.16897393,35.15967742,35.06807091,B3_G47,35.16897393,35.15967742,35.06807091,B3_G47,35.16897393,35.15967742,35.06807091,B3_G47,35.21310762,35.29177805,35.17117619,B3_G47,35.21310762,35.29177805,35.17117619
B3_G31,25.2077791299927,26.5135926450183,26.6102564468098,B3_G31,22.8522301580387,23.0668054225038,23.0706867728958,B3_G31,22.9668593998736,23.0993949452591,23.3121000448495,B3_G31,23.0030050172168,23.129335441902,23.3158386336932,B3_G31,23.29588244,23.26107785,23.26831459,B3_G31,23.29588244,23.26107785,23.26831459,B3_G31,23.29588244,23.26107785,23.26831459,B3_G31,23.29588244,23.26107785,23.26831459,B3_G31,23.29588244,23.26107785,23.26831459,B3_G31,23.4667678,23.22018975,23.30701275,B3_G31,23.4667678,23.22018975,23.30701275
B3_G23,18.7277038707083,20.0595886461921,19.9237670738698,B3_G23,17.2152640646194,17.5638165346341,17.2269791710424,B3_G23,17.1306984994437,17.4287865721026,17.1947287134644,B3_G23,17.2479755578758,17.507213341613,17.3252655787668,B3_G23,17.52633659,17.44218597,17.39753953,B3_G23,17.52633659,17.44218597,17.39753953,B3_G23,17.52633659,17.44218597,17.39753953,B3_G23,17.52633659,17.44218597,17.39753953,B3_G23,17.52633659,17.44218597,17.39753953,B3_G23,17.44896814,17.43950974,17.35020644,B3_G23,17.44896814,17.43950974,17.35020644
B3_G15,12.0071076020446,13.6383144045672,13.3570080554631,B3_G15,11.1885049732572,11.1469064692102,10.9750722922929,B3_G15,11.1128454165902,11.1248938752233,11.0154878499026,B3_G15,11.0500470934101,11.1703500023134,10.9723715462593,B3_G15,11.23205465,11.27667175,11.06912195,B3_G15,11.23205465,11.27667175,11.06912195,B3_G15,11.23205465,11.27667175,11.06912195,B3_G15,11.23205465,11.27667175,11.06912195,B3_G15,11.23205465,11.27667175,11.06912195,B3_G15,11.13573688,11.18166317,11.10323822,B3_G15,11.13573688,11.18166317,11.10323822
B3_G7,5.90324332531698,7.79588296651173,7.23567965471477,B3_G7,5.67955187553957,6.12419106262041,5.91192363979408,B3_G7,5.64359298430588,6.12659678905035,5.9175478596223,B3_G7,5.70112391839764,6.1385477774742,5.91161136771445,B3_G7,5.660110649,6.18047042,5.898713838,B3_G7,5.660110649,6.18047042,5.898713838,B3_G7,5.660110649,6.18047042,5.898713838,B3_G7,5.660110649,6.18047042,5.898713838,B3_G7,5.660110649,6.18047042,5.898713838,B3_G7,5.690535664,6.178013482,5.939081948,B3_G7,5.690535664,6.178013482,5.939081948
B3_G4,4,5.3770745872565,4.98777044448873,B3_G4,4,4.38952789237472,4.05191319492766,B3_G4,4,4.46416741686813,4.12338050442789,B3_G4,4,4.42529600235613,4.12057822939633,B3_G4,4,4.37071187,4.184043555,B3_G4,4,4.37071187,4.184043555,B3_G4,4,4.37071187,4.184043555,B3_G4,4,4.37071187,4.184043555,B3_G4,4,4.37071187,4.184043555,B3_G4,4,4.422536257,4.209731188,B3_G4,4,4.422536257,4.209731188
B4_G255,194.813528161004,203.530223478619,202.884985470469,B4_G255,186.184773040076,186.028252683401,186.768184039794,B4_G255,187.201105420482,186.265256358697,187.665383184826,B4_G255,185.864359891827,186.085505848163,186.481104306554,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,187.4977692,188.179973,188.4507156,B4_G255,187.4977692,188.179973,188.4507156
B4_G191,147.240872335441,153.868309891171,153.189154771884,B4_G191,140.014693686833,140.303427726578,140.31477472413,B4_G191,139.861731166293,140.48668011616,140.210348662217,B4_G191,140.468222739148,140.348698079636,139.267125297434,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,139.8736922,140.5463712,140.834653,B4_G191,139.8736922,140.5463712,140.834653
B4_G127,98.4886393519195,103.258650840204,102.747288107828,B4_G127,92.8007612191895,93.264607983308,92.5260025446882,B4_G127,93.3526018708477,93.3844561814408,93.0578467127133,B4_G127,92.4587061619925,93.2952599582335,92.9547842003062,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.45308712,93.19653551,93.96333049,B4_G127,93.45308712,93.19653551,93.96333049
B4_G95,74.154840896467,78.2452259696801,77.7115538843833,B4_G95,70.0817234280972,69.8067910393408,69.9157054328931,B4_G95,70.0192847738489,69.8973455747482,69.961438365262,B4_G95,69.6249305608135,69.8305977739352,69.882160475898,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,70.41195609,70.04023459,70.31114672,B4_G95,70.41195609,70.04023459,70.31114672
B4_G63,48.5053105715715,52.1859112659355,52.145118547009,B4_G63,45.8091763658689,46.1480156632448,45.7498182589269,B4_G63,46.0257760095825,46.2046557631898,45.9864526243693,B4_G63,45.9150769968772,46.1576875216833,45.9365554471132,B4_G63,46.36540111,46.57516358,46.30573615,B4_G63,46.36540111,46.57516358,46.30573615,B4_G63,46.36540111,46.57516358,46.30573615,B4_G63,46.36540111,46.57516358,46.30573615,B4_G63,46.36540111,46.57516358,46.30573615,B4_G63,46.36925948,46.55990364,46.13785843,B4_G63,46.36925948,46.55990364,46.13785843
B4_G47,36.7644947525921,39.459969917401,39.3391485438633,B4_G47,34.7011200383654,34.9008720375157,34.7020970959323,B4_G47,34.6321965360129,34.7369689800702,34.5027732199561,B4_G47,34.54389082184,34.7371600683282,34.4789347152515,B4_G47,34.7941122,34.87834612,34.65812722,B4_G47,34.7941122,34.87834612,34.65812722,B4_G47,34.7941122,34.87834612,34.65812722,B4_G47,34.7941122,34.87834612,34.65812722,B4_G47,34.7941122,34.87834612,34.65812722,B4_G47,34.66493329,34.8935875,34.72139176,B4_G47,34.66493329,34.8935875,34.72139176
B4_G31,24.3374053680346,26.6844677578189,26.4980223781181,B4_G31,22.4203315612148,22.8568907018336,22.914609925751,B4_G31,22.5002632322892,23.0020758717148,22.9857613500215,B4_G31,22.6307587675685,22.9904769044663,22.9885306968001,B4_G31,22.70081128,23.19325079,22.9502603,B4_G31,22.70081128,23.19325079,22.9502603,B4_G31,22.70081128,23.19325079,22.9502603,B4_G31,22.70081128,23.19325079,22.9502603,B4_G31,22.70081128,23.19325079,22.9502603,B4_G31,22.79123256,23.04267742,23.17093476,B4_G31,22.79123256,23.04267742,23.17093476
B4_G23,17.9180215163819,20.3477372826877,19.8158162657261,B4_G23,16.998250691819,17.5014286672377,17.1473666497905,B4_G23,16.7517455441117,17.5509563721099,17.0445263722613,B4_G23,17.0850643690999,17.4554246282625,17.1933425858203,B4_G23,17.09973534,17.33683874,17.24573859,B4_G23,17.09973534,17.33683874,17.24573859,B4_G23,17.09973534,17.33683874,17.24573859,B4_G23,17.09973534,17.33683874,17.24573859,B4_G23,17.09973534,17.33683874,17.24573859,B4_G23,17.16054214,17.37714037,17.13724807,B4_G23,17.16054214,17.37714037,17.13724807
B4_G15,11.7001250206547,14.4326187947251,13.5008461730056,B4_G15,10.838538015564,11.2757432456726,10.9236196141267,B4_G15,10.8635887370836,11.3422615315029,10.7732608059176,B4_G15,10.9901946472929,11.2880279659848,10.9236326354963,B4_G15,11.03307649,11.16382998,11.04081264,B4_G15,11.03307649,11.16382998,11.04081264,B4_G15,11.03307649,11.16382998,11.04081264,B4_G15,11.03307649,11.16382998,11.04081264,B4_G15,11.03307649,11.16382998,11.04081264,B4_G15,11.08944818,11.28360043,10.89240338,B4_G15,11.08944818,11.28360043,10.89240338
B4_G7,6.11624193192472,8.95390937065173,7.82112147436003,B4_G7,5.83333451918634,6.58765808164681,6.01192977259017,B4_G7,5.88784372929641,6.65366868487872,5.98097939794073,B4_G7,5.83609409836959,6.59562795824258,6.02483056430236,B4_G7,5.75632726,6.599270324,6.083251844,B4_G7,5.75632726,6.599270324,6.083251844,B4_G7,5.75632726,6.599270324,6.083251844,B4_G7,5.75632726,6.599270324,6.083251844,B4_G7,5.75632726,6.599270324,6.083251844,B4_G7,5.822404168,6.58664095,6.061086473,B4_G7,5.822404168,6.58664095,6.061086473
B4_G5,4.44642830933987,6.60484204033806,5.60870012146716,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4
